wordform,lemma,pos_tag
Wasserquelle,Wasserquelle,NOUN
entspringen,entspringen,VERB
Quellen,Quelle,NOUN
entsprangen,entsprangen,VERB
entspringt,entspringen,VERB
Theklakloster,Theklakloster,NOUN
Heiligengrab,Heiligengrab,NOUN
herbeizuführen,herbeiführen,VERB
tropfen,trepfen,VERB
Aprikosenbaum,Aprikosenbaum,NOUN
Nische,Nische,NOUN
Wakīn,Wakīn,PROPN
Thomas,Thomas,PROPN
Gegenständen,Gegenstand,NOUN
wertvoll,wertvoll,ADJ
Schoß,Schoß,NOUN
beschenkte,beschenken,VERB
Fähigkeit,Fähigkeit,NOUN
heilen,heilen,VERB
volkstümliche,volkstümlich,ADJ
arabische,arabisch,ADJ
Heilkunst,Heilkunst,NOUN
Einzelkind,Einzelkind,NOUN
Einzelknabe,Einzelknabe,NOUN
erkrankte,erkranken,VERB
Ärzten,Arzt,NOUN
behandelt,behandeln,VERB
volkstümlicher,volkstümlich,ADJ
studiert,studieren,VERB
Zeugnisse,Zeugnis,NOUN
beauftragten,beauftragen,VERB
folgte,folgen,VERB
anwesenden,anwesend,VERB
Typ,Typ,NOUN
buṭər,buṭər,PROPN
rabbi,rabbi,PROPN
Probe,Probe,NOUN
auskennt,auskennen,VERB
Puls,Puls,NOUN
untersuchst,untersuchsen,VERB
fühlst,fühlen,VERB
Medika,Medika,NOUN
ment,ment,NOUN
vertraue,vertreuen,VERB
Bettgestells,Bettgestell,NOUN
Pulsschlag,Pulsschlag,NOUN
unbelebten,unbelebt,ADJ
Wesens,Wesen,NOUN
Unbelebtes,unbelebt,ADJ
Entfernt,entfernt,ADJ
gelenk,gelenk,ADJ
lösten,lösen,VERB
aufgewachsen,aufwachsen,VERB
Kater,Kater,NOUN
Pfote,Pfote,NOUN
Tieres,Tier,NOUN
lächelte,lächeln,VERB
Knabe,Knabe,NOUN
Kräuterhandlung,Kräuterhandlung,NOUN
erhob,erheben,VERB
Bettgestell,Bettgestell,NOUN
Geringfügiges,Geringfügige,NOUN
baten,bitten,VERB
heile,heilen,ADJ
vollendete,vollenden,VERB
behandelte,behandeln,VERB
Verschollenen,Verschollene,NOUN
Šayyība,Šayyība,PROPN
großem,groß,ADJ
Maße,Maß,NOUN
prägen,prägen,VERB
Hawrän,Hawrän,PROPN
Arbeitgeber,Arbeitgeber,NOUN
Unterbrechung,Unterbrechung,NOUN
Müse,Müse,PROPN
halber,halb,ADJ
Warenlagern,Warenlager,NOUN
Malas,Malas,PROPN
Kameltreiber,Kameltreiber,NOUN
Kamel,Kamel,NOUN
Ġūṭa,Ġūṭa,PROPN
Mazz,Mazz,PROPN
Qaṣab,Qaṣab,PROPN
stunden,Stunde,NOUN
spritzt,spretzen,VERB
saubermacht,saubermacht,ADJ
verspritzt,verspretzen,VERB
strauchelte,straucheln,VERB
drohte,drohen,VERB
ums,um,ADP
Guter,gut,NOUN
Kamels,Kamel,NOUN
hochhebst,hochhebsen,VERB
Gunsten,Gunst,NOUN
Baumstamms,Baumstamm,NOUN
Löse,Löse,NOUN
Seile,Seil,NOUN
Hebt,Hebt,NOUN
krempelte,krempeln,VERB
Weste,Weste,NOUN
heiliger,heilig,ADJ
gestürzt,stürzen,VERB
Warenlager,Warenlager,NOUN
lehnte,lehnen,VERB
Baumstämmen,Baumstämmen,NOUN
Transport,Transport,NOUN
geärgert,ärgern,VERB
ereigneten,ereignen,VERB
Neffen,Neffe,NOUN
Weltkrieg,Weltkrieg,NOUN
Patrouille,Patrouille,NOUN
Militärpolizei,Militärpolizei,NOUN
Neffe,Neffe,NOUN
mich.,ich,PRON
Streitkräften,Streitkraft,NOUN
hereingekommen,hereinhommen,VERB
Ha,ha,INTJ
hinaufgeworfen,hinaufwewern,VERB
Geschichten,Geschichte,NOUN
Entschlossenheit,Entschlossenheit,NOUN
Gerichtsbarkeit,Gerichtsbarkeit,NOUN
Ringer,Ringer,NOUN
Selbstvertrauen,Selbstvertrau,NOUN
Kampf,Kampf,NOUN
auffordernd,auffordernd,ADJ
Küstenbewohner,Küstenbewohner,NOUN
Tataren,Tatar,NOUN
Drusen,Druse,PROPN
Bergbewohner,Bergbewohner,NOUN
gestatte,gestaten,VERB
leg,legen,VERB
zieh,zeihen|ziehen,VERB
ringe,ringen,VERB
gehörende,gehörend,ADJ
Strickweste,Strickweste,NOUN
zusammengebunden,zusammenbunden,VERB
säkaböna,säkaböna,PROPN
rang,rang,NOUN
bluten,bleuten,VERB
verbeugte,verbeugen,VERB
Schild,Schild,NOUN
bediente,bedienen,VERB
Skorpion,Skorpion,NOUN
Laus,Laus,NOUN
gebissen,beißen,VERB
trotz,trotz,ADP
Gift,Gift,NOUN
Stecknadelkopf,Stecknadelkopf,NOUN
Männlichkeit,Männlichkeit,NOUN
ausgestattet,ausstatten,VERB
Vollständigkeit,Vollständigkeit,NOUN
Malven,Malven,PROPN
blüten,blüten,VERB
Brennnesseln,Brennnessel,NOUN
Backhaus,Backhaus,NOUN
names,Name,NOUN
focht,fechten,VERB
Thomastor,Thomastor,NOUN
Qaṣṣāʕ,Qaṣṣāʕ,PROPN
Backofenbesitzern,Backofenbesitzer,NOUN
bäckt,backen,VERB
Neujahrsgeschenk,Neujahrsgeschenk,NOUN
Holzdose,Holzdose,NOUN
abmaß,abmaß,ADV
schütteten,schütten,VERB
gestrichenes,gestrichen,ADJ
obenhin,obenhin,ADV
schlürfte,schlürfen,VERB
gesättigt,sättigen,VERB
lockern,lockern,VERB
Pate,Pate,NOUN
tanze,tanzen,VERB
vergnüge,vergnug,VERB
kaputtgemacht,kaputtmachen,VERB
riesigen,riesig,ADJ
normalerweise,normalerweise,ADV
Pause,Paus,NOUN
vorhin,vorhin,ADV
erwähnt,erwähnen,VERB
Sifl,Sifl,PROPN
it,it,PRON
Talle,Talle,PROPN
Umgang,Umgang,NOUN
geübt,üben,VERB
Kampfsport,Kampfsport,NOUN
Schwertern,Schwert,NOUN
wetteten,wetteten,VERB
Sättel,Sattel,NOUN
Zahle,Zahl,NOUN
Sattels,Sattel,NOUN
Während,während,SCONJ
betreibst,betreiben,VERB
Beifall,Beifall,NOUN
forderten,fordern,VERB
fechten,fechen,VERB
betrieben,betreiben,VERB
Wettkämpfe,Wettkampf,NOUN
kämpfen,kämpfen,VERB
niederfallen,niederfallen,VERB
Kämpfern,Kämpfer,NOUN
gespannt,spannen,ADJ
aufgefangen,auffangen,VERB
Kampfes,Kampf,NOUN
Rivalen,Rivale,NOUN
brandmarkte,brandmarken,VERB
Verlierer,Verlierer,NOUN
schlitzte,schlitzen,VERB
Schwerts,Schwert,NOUN
klatschten,klatschen,VERB
Sieger,Sieger,NOUN
urkunde,urkunde,NOUN
damaligen,damalig,ADJ
Präsidenten,Präsident,NOUN
Republik,Republik,NOUN
unterzeichnen,unterzeichnen,VERB
Kämpfer,Kämpfer,NOUN
Drūb,Drūb,PROPN
Hyänen,Hyän,NOUN
kümmerte,kümmern,VERB
Hinte,hinte,ADV
hinunterging,hinuntergingen,VERB
Trampelpfad,Trampelpfad,NOUN
Grundstück,Grundstück,NOUN
angefallen,anfallen,VERB
nochmal,nochmal,ADV
zählt,zählen,VERB
leiten,leiten,VERB
Bewässerung,Bewässerung,NOUN
zukommen,zukommen,VERB
Gefahr,Gefahr,NOUN
flirteten,flirten,VERB
bewußtlos,bewußtlos,ADJ
mahlendes,mahlend,ADJ
zurückkehrte,zurückkehren,VERB
Sackschnur,Sackschnur,NOUN
gemahlene,gemahlen,NOUN
Vorratsspeicher,Vorratsspeicher,NOUN
hingetan,hingeten,VERB
ausgeleert,ausleeren,VERB
beschränktem,beschränkt,ADJ
Stockwerken,Stockwerk,NOUN
sechsundreißig,sechsundreißig,ADJ
mitrissen,mitrissen,VERB
Verlaß,Verlaß,NOUN
reißt,reißen,VERB
Stockwerk,Stockwerk,NOUN
barmherzig,barmherzig,ADJ
offensichtlich,offensichtlich,ADJ
Geistesschwäche,Geistesschwache,NOUN
Zwiebel,Zwiebel,NOUN
Vorratsraum,Vorratsraum,NOUN
aufbewahrten,aufbewahren,VERB
Vorratsraumes,Vorratsraum,NOUN
steige,steigen,VERB
Demnächst,demnächst,ADV
mahlende,mahlend,NOUN
mahle,mahlen,VERB
Müller,Müller,NOUN
gegrüßt,prüßen,VERB
geladene,geladen,ADJ
geringen,gering,ADJ
gedulde,gedulden,VERB
Getreidelasten,Getreidelasten,NOUN
ruh,ruh,ADJ
Matte,Matte,NOUN
Rasiermesser,Rasiermesser,NOUN
Schnurrbart,Schnurrbart,NOUN
Backenbart,Backenbart,NOUN
Augenbrauen,Augenbrau,NOUN
kahl,kahl,ADJ
geduldete,geduldet,ADJ
schläfst,schlafsen,VERB
lade,lade,NOUN
unglaubwürdig,unglaubwürdig,ADJ
pfeift,pfeifen,VERB
Engländer,Engländer,NOUN
Verfluchte,Verfluchte,NOUN
aufgeweckt,aufwecken,VERB
Verrückter,Verrückte,NOUN
Feind,Feind,NOUN
entführte,entführen,VERB
Minaretts,Minarett,NOUN
hinunterwerfen,hinunterwerfen,VERB
bemühten,bemühen,VERB
herunterbringen,herunterbringen,VERB
absägen,absägen,VERB
Essenswunsch,Essenswunsch,NOUN
Ḥalbūn,Ḥalbūn,PROPN
herausziehen,herausziehen,VERB
schmale,schmal,ADJ
Zeitlang,Zeitlang,NOUN
loszulassen,loszulassen,VERB
Problemloser,Problemloser,ADJ
eingetreten,eingetreten,VERB
absäge,Absag,NOUN
falsche,falsch,ADJ
Haben,haben,VERB
we,we,X
Nußbaum,Nußbaum,NOUN
Krone,Krone,NOUN
gestiegen,steigen,VERB
gesetzt,setzen,VERB
Bär,Bär,NOUN
Nuß,Nuß,NOUN
Tatze,Tatze,NOUN
knackte,knacken,VERB
Mondlicht,Mondlicht,NOUN
herauszusuchen,heraussusuchen,VERB
ausstreckte,ausstrecken,VERB
anständiges,anständig,ADJ
jungfräuliches,jungfräulich,ADJ
unanständig,unanständig,ADJ
jungfräulich,jungfräulich,ADJ
Penis,Penis,NOUN
bemalte,bemalt,VERB
schwarzer,schwarz,ADJ
gelber,gelb,ADJ
roter,rot,ADJ
eintrat,eintreten,VERB
närrisch,närrisch,ADJ
wieviele,wieviele,ADV
unerschrocken,unerschrocken,ADJ
stets,stets,ADV
starken,stark,ADJ
aufschlagen,aufschlagen,VERB
berühren,berühren,VERB
gehabt,haben,VERB
Irrenhaus,Irrenhaus,NOUN
Verrückte,Verrückt,NOUN
entwickelt,entwickeln,VERB
Verrückten,Verrückt,NOUN
glühender,glühend,ADJ
Stoffhändler,Stoffhändler,NOUN
auseinanderbringen,auseinanderbringen,VERB
anstellte,anstellen,VERB
auseinanderzubringen,auseinanderzubringen,VERB
Stückes,Stück,NOUN
Händlers,Händler,NOUN
gesamten,gesamt,ADJ
Betrag,Betrag,NOUN
verrichte,verrichten,VERB
Verrichte,Verricht,NOUN
Gebetsteppich,Gebetsteppich,NOUN
pflegt,pflegen,VERB
anstatt,anstatt,ADV
bedankte,bedanken,VERB
üblich,üblich,ADJ
ausgebreitet,ausbreiten,VERB
sužžōtča,sužžōtča,PROPN
dasselbe,derselbe,DET
donnerwetter,donnerwett,ADJ
behauptet,behaupten,VERB
mißtraute,mißtrauen,VERB
bedeutete,bedeuten,VERB
Geliebte,Geliebte,NOUN
beobachteten,beobachtet,VERB
Restbetrag,Restbetrag,NOUN
Rückstand,Rückstand,NOUN
Stadtviertel,Stadtviertel,NOUN
Familienleben,Familienleben,NOUN
ruiniert,ruinieren,VERB
weggejagt,weggejagt,VERB
zufügen,zufügen,VERB
drängte,drängen,VERB
versöhnte,versöhnen,VERB
auseinandergebracht,auseinanderbriechen,VERB
versöhnt,versöhnen,VERB
Gasthaus,Gasthaus,NOUN
Gasthauses,Gasthaus,NOUN
Wirt,Wirt,NOUN
verpfändete,verpfänden,VERB
besorgte,besorgen,VERB
Rüstung,Rüstung,NOUN
verendetes,verendet,ADJ
Mutterschaf,Mutterschaf,NOUN
raten,raten,VERB
Reisch,Reisch,PROPN
Schweiß,Schweiß,NOUN
hinterlegt,hinterlegen,VERB
verpfändet,verpfänden,VERB
halte,halten,VERB
Anstellung,Anstellung,NOUN
gelehrt,lehren,VERB
Anschrift,Anschrift,NOUN
Metzgerladens,Metzgerladens,NOUN
findest,finden,VERB
Hängt,hängen,VERB
erhängt,erhängen,VERB
hingegangen,hingehen,VERB
Ladens,Laden,NOUN
Thron,Thron,NOUN
stürzen,stürzen,VERB
Demonstration,Demonstration,NOUN
Hārūn,Hārūn,PROPN
ar,ar,X
Rašīd,Rašīd,PROPN
Nawwās,Nawwās,PROPN
Vertrauter,Vertrauter,NOUN
Bier,Bier,NOUN
Schnupftabak,Schnupftabak,NOUN
einzuziehen,einzizeihen,VERB
waxma,waxma,PROPN
zerstieß,zersteißen,VERB
pulverisierte,pulverisieren,VERB
obendrauf,obendrauf,ADV
hārūn,hārūn,PROPN
Prise,Prise,NOUN
Fabrik,Fabrik,NOUN
Bierfabrik,Bierfabrik,NOUN
rote,rot,NOUN
Unterhose,Unterhose,NOUN
bückte,bücken,VERB
Socken,Socke,NOUN
Bücken,Bucken,NOUN
Verkehrsfluß,Verkehrsfluß,NOUN
stockte,stocken,VERB
Ampel,Ampel,NOUN
stehengeblieben,stehenbleiben,VERB
hinuntergebückt,hinunterbücken,VERB
Lattichverkäufer,Lattichverkäufer,NOUN
grünes,grün,ADJ
Lattichblatt,Lattichblatt,NOUN
Hirns,Hirn,NOUN
Gekröse,Gekrös,NOUN
Hammels,Hammel,NOUN
Flusse,Fluß,NOUN
Orontes,Orontes,PROPN
Hammelfüße,Hammelfuß,NOUN
Hammelfuß,Hammelfuß,NOUN
Genossen,Genosse,NOUN
Magen,Mage,NOUN
Früchte,Frucht,NOUN
fälle,fall,NOUN
fällen,fällen,VERB
losgehe,losgehen,VERB
erhoben,erheben,VERB
Schlage,Schlage,NOUN
fester,fest,ADJ
Fälle,Fall,NOUN
zuschlagen,zuschlagen,VERB
verheize,verheizen,VERB
betest,betesen,VERB
Abkühlen,Abkühl,NOUN
aufstellte,aufstellen,VERB
hergekommen,herkommen,VERB
vonstatten,vonstatten,ADV
verheirate,verheirate,VERB
Eselinnen,Eselin,NOUN
sexuell,sexuell,ADJ
Wiese,Wiese,NOUN
flehe,flehe,VERB
vorgegangen,vorgehen,VERB
vergiß,vergeßen,VERB
Geiziger,Geiziger,NOUN
Kocht,kochen,VERB
Methode,Methode,NOUN
nage,nage,NOUN
sauge,saugen,VERB
Knochens,Knochen,NOUN
zweiter,zweit,ADJ
verstecke,verstecken,VERB
schlecke,schleck,ADJ
jüngster,jung,ADJ
pulverisiere,pulverisieren,VERB
Weisheit,Weisheit,NOUN
gepflanzt,pflanzen,VERB
ereignet,ereignen,VERB
Bäumen,Baum,NOUN
deutscher,deutsch,ADJ
Tourist,Tourist,NOUN
Verkehrsmittel,Verkehrsmittel,NOUN
mieten,mieten,VERB
sommerlich,sommerlich,ADJ
Hitze,Hitze,NOUN
ʕWaynōt,ʕWaynōt,PROPN
Sandwich,Sandwich,NOUN
vermietet,vermieten,VERB
Mietet,Mietet,NOUN
Mieten,Miete,NOUN
extra,extra,ADJ
streitet,streiten,VERB
vermiete,vermieten,VERB
Touristen,Tourist,NOUN
Anspruch,Anspruch,NOUN
Einigt,einigen,VERB
Zusammenstoß,Zusammenstoß,NOUN
Rechtsanwalt,Rechtsanwalt,NOUN
müsse,müssen,AUX
Meisteranwalt,Meisteranwalt,NOUN
lernst,lernst,NOUN
Rechtsanwalts,Rechtsanwalt,NOUN
erlernt,erlernen,VERB
Anwaltsberuf,Anwaltsberuf,NOUN
Lokalität,Lokalität,NOUN
notarieller,notariell,ADJ
Antrag,Antrag,NOUN
liederlich,liederlich,ADJ
Anstand,Anstand,NOUN
gestrichen,streichen,VERB
durchsickern,durchsickern,VERB
prüfen,prüfen,VERB
Rechtsfall,Rechtsfall,NOUN
Bescheinigung,Bescheinigung,NOUN
notariellen,notariell,ADJ
vermerkt,vermerken,VERB
Angelegenheiten,Angelegenheit,NOUN
gewalzt,walzen,VERB
verdorben,verdorben,ADJ
berief,berufen,VERB
Sitzung,Sitzung,NOUN
Ohne,ohne,ADP
neu,neu,ADJ
beauftragte,beauftragen,VERB
nachlässig,nachlässig,ADJ
erstarrte,erstarren,VERB
Gesetzen,Gesetz,NOUN
nachzuschauen,nachschauen,VERB
vorgekommen,vorkommen,VERB
Blinden,Blind|Glinden,NOUN
tastete,tasten,VERB
vorwärts,vorwärts,ADJ
verwehrt,verwehren,VERB
verwehre,verwehren,VERB
Paradieses,Paradiese,NOUN
erblicke,erblicken,VERB
durchsickerte,durchsickern,VERB
Halte,Halte,NOUN
Wintermonats,Wintermonat,NOUN
aufhört,aufhören,VERB
Durchsickern,Durchsickern,NOUN
aufgeben,aufgeben,VERB
verzögere,verzögern,VERB
Gepriesen,greisen,VERB
Sehen,sehen,VERB
versagt,versagen,VERB
beigebracht,beibringen,VERB
Blinder,Blind,NOUN
erwerben,erwerben,VERB
Gattung,Gattung,NOUN
Blinde,Blinde,NOUN
vertagte,vertagen,VERB
Sitzungen,Sitzung,NOUN
Wintermonat,Wintermonat,NOUN
hinterlegen,hinterliegen,VERB
sterbe,sterben,VERB
Aufbewahrung,Aufbewahrung,NOUN
hinauszuwerfen,hinauswerfen,VERB
wiederholte,wiederholt,VERB
dasitzen,dasitzen,VERB
vorbeikomme,vorbeikommen,VERB
Wiederhole,Wiederhole,NOUN
folgen,folgen,VERB
Dienstmagd,Dienstmagd,NOUN
Sicherheiten,Sicherheit,NOUN
überlassen,überlassen,VERB
geklopft,plopfen,VERB
freut,freuen,VERB
freue,freuen,VERB
Tanzen,Tanzen,NOUN
Landeigentum,Landeigentum,NOUN
Landbesitz,Landbesitz,NOUN
verschleudern,verschleudern,VERB
Schwiegertöchter,Schwiegertöchter,NOUN
begütert,begütert,ADJ
vererben,vererben,VERB
Höchstwahrscheinlich,höchstwahrscheinlich,ADJ
übernehme,übernehme,VERB
Stiftungsvermögen,Stiftungsvermögen,NOUN
schätzen,schätzen,VERB
schätzte,schätzen,VERB
vierhundertfünfzig,vierhundertfünfzig,NUM
hundertfünfzig,hundertfünfzig,NUM
Kaufurkunde,Kaufurkunde,NOUN
schicke,schicken,VERB
ungestört,ungestört,ADJ
Sachverständige,Sachverständige,NOUN
festgestellt,feststellen,VERB
bestochen,bestochen,VERB
verklagten,verklagen,VERB
Gerichtsverhandlung,Gerichtsverhandlung,NOUN
eingelassen,einlassen,VERB
Sage,Sage,NOUN
schwachsinnig,schwachsinnig,ADJ
verzichten,verzichten,VERB
Führt,führen,VERB
hirnverbrannt,hirnverbrannt,ADJ
Bischofs,Bischof,NOUN
hingeführt,hinführen,VERB
anzuflehen,anflehen,VERB
ließest,ließen,VERB
Auferstandene,Auferstandene,NOUN
überschrieb,überschreiben,VERB
zugesetzt,zusetzen,VERB
wolltet,wollten,AUX
Wenige,wenig,DET
Viele,viel,DET
Tote,Tote,NOUN
Mehr,mehr,ADV
Dort,dort,ADV
bete,beten,VERB
bleibe,bleiben,VERB
Küster,Küster,NOUN
gnädiger,gnädig,ADJ
bestraft,bestrafen,VERB
Pfarrer,Pfarrer,NOUN
Pfarrers,Pfarrer,NOUN
Mögest,Mögest,NOUN
bestrafen,bestrafen,VERB
Möge,Mog,NOUN
angenehm,angenehm,ADJ
Verflucht,verflucht,ADJ
verärgert,verärgert,ADJ
Pst,Pst,X
erinnere,erinnern,VERB
demnächst,demnächst,ADV
beginnst,beginnen,VERB
zerstören,zerstören,VERB
verschiedenes,verschieden,ADJ
kauerten,kauern,VERB
stritt,streten,VERB
Hol,Hol,PROPN
wovor,wovor,ADV
nützt,nützen,VERB
verprügelte,verprügeln,VERB
Verstreichen,Verstreichen,NOUN
gemachten,gemachten,VERB
zunichte,zunichte,ADV
unzüchtig,unzüchtig,ADJ
Kapuzenmantel,Kapuzenmantel,NOUN
Erdnüsse,Erdnuß,NOUN
Schneiderin,Schneiderin,NOUN
nähst,nehsen,VERB
nähe,nähe,NOUN
herzlichen,herzlich,ADJ
Glückwunsch,Glückwunsch,NOUN
Keiner,kein,DET
fett,fett,ADJ
Urin,Urin,NOUN
untersuchen,untersuchen,VERB
Untersuchungslabor,Untersuchungslabor,NOUN
wischte,wischen,VERB
Untersuchungslabors,Untersuchungslabors,NOUN
Baumes,Baum,NOUN
schwingen,schwingen,VERB
Rabennest,Rabennest,NOUN
schüttelte,schütteln,VERB
Kamst,kommen,VERB
errichten,errichten,VERB
Hüte,Hut,NOUN
Greis,Greis,NOUN
Kreuzfestfeuer,Kreuzfestfeuer,NOUN
herabrollt,herabrollen,VERB
Oben,oben,ADV
Last,Last,NOUN
Stütze,Stütze,NOUN
bedarf,bedarf,VERB
teilnimmt,teilnehmen,VERB
zustößt,zustößen,VERB
Prinzipien,Prinzip,NOUN
ändern,ändern,VERB
gezeigt,zeigen,VERB
liebst,lieben,VERB
Gefühl,Gefühl,NOUN
Liebe,Liebe,NOUN
verwandeln,verwandeln,VERB
Rose,Rose,NOUN
wußtest,wußtessen,VERB
Schöpfung,Schöpfung,NOUN
belogen,belügen,VERB
kämst,kämsen,VERB
erlaubt,erlauben,VERB
pflanzen,pflinzen,VERB
duftet,duften,VERB
harren,harren,VERB
Buchstaben,Buchstabe,NOUN
Würde,Würde,AUX
rauben,rauben,VERB
enthüllen,enthüllen,VERB
Šarra,Šarra,PROPN
Hagel,Hagel,NOUN
verwüstet,verwüsten,VERB
verschont,verschonen,VERB
Flur,Flur,NOUN
Gebiet,Gebiet,NOUN
Zerstörung,Zerstörung,NOUN
Gelehrten,Gelehrte,NOUN
1923,1923,NUM
zerstört,zerstören,VERB
Mžarra,Mžarra,PROPN
gebratenen,gebraten,ADJ
Zeitungen,Zeitung,NOUN
abgedruckt,abdrucken,VERB
aufgegeben,aufgeben,VERB
Woraus,woraus,ADV
schwöre,schworen,VERB
Scheidung,Scheidung,NOUN
Abstützen,Abstützen,NOUN
Weinstöcke,Weinstock,NOUN
unterlassen,unterlassen,VERB
Siehst,sehen,VERB
Daniel,Daniel,PROPN
Slōḳa,Slōḳa,PROPN
Verantwortlichen,verantwortlich,NOUN
Herausschaffen,herausschaffen,VERB
Körbe,Körbe,NOUN
Trocknen,Trockne,NOUN
Geschrei,Geschrei,NOUN
Gezeter,Gezeter,NOUN
beladen,beladen,VERB
gegürtet,türten,VERB
Ledergürtel,Ledergürtel,NOUN
Raḥme,Raḥme,PROPN
Bürgermeisters,Bürgermeister,NOUN
launischer,launisch,ADJ
Hab,haben,VERB
besiege,besiegen,VERB
sieben.,sieben,NUM
tapferer,tapfer,ADJ
Ritter,Ritter,NOUN
hoch.,hoch,ADJ
fliege,fliegen,VERB
uns.,wir,PRON
tüchtiger,tüchtig,ADJ
Schwimmer,Schwimmer,NOUN
verzeiht,verzeihen,VERB
begegnen,begegnen,VERB
springe,springen,VERB
Leithammel,Leithammel,NOUN
Herzens,Herz,NOUN
Leid,Leid,NOUN
verzehrst,verzehrsen,VERB
Besorgen,besorgen,VERB
gestoßen,stoßen,VERB
Stoßen,Stoße,NOUN
Refrain,Refrain,NOUN
grau,grau,ADJ
herunterrollen,herunterrollen,VERB
Kreuzfests,Kreuzfest,NOUN
Maiskolbenschalen,Maiskolbenschalen,NOUN
ḳanṭarča,ḳanṭarča,PROPN
Labung,Labung,NOUN
Rettung,Rettung,NOUN
aufleuchtend,aufleuchtend,ADJ
niedergeschrieben,niederschreiben,VERB
Einbruch,Einbruch,NOUN
Abenddämmerung,Abenddämmerung,NOUN
wein,wein,NOUN
Pappeln,Pappel,NOUN
Ulmen,Ulme,NOUN
zerstörtes,zerstört,ADJ
aufbauen,aufbauen,VERB
surrt,surren,VERB
Flughuhns,Flughuhn,NOUN
Abschlag,Abschlag,NOUN
aufhalten,aufhalten,VERB
herabgekommen,herabkommen,VERB
Ärgere,Ärgere,NOUN
žubaylīṯa,žubaylīṯa,PROPN
wiegt,wiegen,VERB
Ratl,Ratl,PROPN
wiegen,wiegen,VERB
Unzen,Unzen,NOUN
Unze,Unze,NOUN
erstreckt,erstrecken,VERB
streicht,streichen,VERB
hinweg,hinweg,ADV
Blick,Blick,NOUN
Disteln,Distel,NOUN
Pfefferminze,Pfefferminz,NOUN
eingegangen,eingehen,VERB
Ungeziefer,Ungeziefer,NOUN
Bewachung,Bewachung,NOUN
rücksichtslose,rücksichtslos,ADJ
Grundstücke,Grundstück,NOUN
abweiden,abweiden,VERB
grünen,grün,ADJ
Zimmers,Zimmer,NOUN
Obergeschoß,Obergeschoß,NOUN
besten,gut,ADJ
Tagesanbruch,Tagesanbruch,NOUN
hinaufgegegangen,hinaufgehen,VERB
Sichel,Sichel,NOUN
keinerlei,keinerlei,DET
begangen,begehen,VERB
abwendest,abwendesn,VERB
berichtet,berichten,VERB
Zuneigung,Zuneigung,NOUN
Taschentüchern,Taschentucher,NOUN
keinem,kein,DET
pulpel,pulpel,NOUN
faččalyōṯa,faččalyōṯa,PROPN
Grunde,Grund,NOUN
Ödland,Ödland,NOUN
stattlich,stattlich,ADJ
Wuchs,Wuch,NOUN
Zertreten,zertreten,VERB
Große,groß,NOUN
fällst,fallen|fällsen,VERB
schönsten,schön,ADJ
Geplauder,Geplauder,NOUN
hingesetzt,hinsetzen,VERB
Beduine,Beduin,NOUN
Gruß,Gruß,NOUN
Geizigen,Geizige,NOUN
Geizige,Geizige,NOUN
wörtlich,wörtlich,ADJ
vereinbart,vereinbaren,VERB
stillen,stillen,VERB
Stieren,Stiere,NOUN
krumm,krumm,ADJ
Ochsenstachel,Ochsenstachel,NOUN
schlägst,schlagen,VERB
Kleine,klein,NOUN
läuft,laufen,VERB
krumme,krumm,ADJ
Stier,Stier,NOUN
müßte,müssen,AUX
2,2,NUM
angesehenen,angesehen,ADJ
bekannten,bekannt,ADJ
Persönlichkeit,Persönlichkeit,NOUN
Xuman,Xuman,PROPN
angesprochen,ansprechen,VERB
Ahlen,Ahle,NOUN
Xumam,Xumam,PROPN
wegzutragen,wegzutragen,VERB
beißen,beißen,VERB
Salon,Salon,NOUN
Abendgesellschaft,Abendgesellschaft,NOUN
Trinkgeld,Trinkgeld,NOUN
Kleiner,Kleine,ADJ
umgekehrte,umgekehrt,ADJ
Anrede,Anrede,NOUN
einheizen,einheizen,VERB
Liebsten,Liebste,NOUN
einheize,einheize,VERB
sättige,sättig,NOUN
abwich,abweichen,VERB
Steinhaufen,Steinhaufe,NOUN
Durcheinander,Durcheinander,NOUN
Hexe,Hexe,NOUN
Fürchtet,fürchten,VERB
ausstechen,ausstechen,VERB
möchtest,möchtessen,AUX
gegrilltes,gegrillt,ADJ
Gemäuer,Gemäuer,NOUN
aufgebaut,aufbauen,VERB
lauft,laufen,VERB
dunkler,dunkel,ADJ
Folgt,folgen,VERB
entlangzugehen,entlangzugehen,VERB
Hundertprozentig,hundertprozentig,ADJ
gnädig,gnädig,ADJ
Ecke,Ecke,NOUN
gings,ging,NOUN
Habt,Habt,NOUN
hinauswirft,hinauswerfen,VERB
Fuhren,Fuhr,NOUN
ruhten,ruhten,VERB
Nuṣṣ,Nuṣṣ,PROPN
Nṣēṣ,Nṣēṣ,PROPN
refrain,refrain,X
unbesorgt,unbesorgt,ADJ
Steinkrug,Steinkrug,NOUN
1,1,NUM
strophe,Strophe,NOUN
zwinkerte,zwinkern,VERB
Pfeil,Pfeil,NOUN
Böse,gus,ADJ
fühlt,fühlen,VERB
Hupen,Hupe,NOUN
kriegen,kriegen,VERB
zugestimmt,zustimmen,VERB
Bibel,Bibel,NOUN
gebietet,gebieten,VERB
3,3,NUM
Tritt,treten,VERB
zerbricht,zerbrechen,VERB
Deinetwegen,Deinetwegen,NOUN
Jochring,Jochring,PROPN
schippen,schippen,VERB
